Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
746-19-0921,C,Naypyitaw,Normal,Male,Food and beverages,21.58,1,"1,079","22,659",05/02/2019,10:02,Ewallet,21.58,"4,761,904,762","1,079",7.2
233-34-0817,C,Naypyitaw,Member,Female,Electronic accessories,98.84,1,"4,942","103,782",05/02/2019,11:21,Cash,98.84,"4,761,904,762","4,942",8.4
767-05-1286,C,Naypyitaw,Member,Female,Home and lifestyle,83.77,6,"25,131","527,751",05/02/2019,12:10,Ewallet,502.62,"4,761,904,762","25,131",5.4
340-21-9136,A,Yangon,Member,Female,Sports and travel,40.05,4,8.01,168.21,05/02/2019,11:40,Cash,160.2,"4,761,904,762",8.01,9.7
405-31-3305,A,Yangon,Member,Male,Fashion accessories,43.13,10,"21,565","452,865",05/02/2019,18:31,Credit card,431.3,"4,761,904,762","21,565",5.5
731-59-7531,B,Mandalay,Member,Male,Health and beauty,72.57,8,"29,028","609,588",05/02/2019,17:58,Cash,580.56,"4,761,904,762","29,028",4.6
676-39-6028,A,Yangon,Member,Female,Electronic accessories,64.44,5,16.11,338.31,05/02/2019,17:04,Cash,322.2,"4,761,904,762",16.11,6.6
502-05-1910,A,Yangon,Normal,Male,Health and beauty,65.18,3,"9,777","205,317",05/02/2019,20:35,Credit card,195.54,"4,761,904,762","9,777",6.3
485-30-8700,A,Yangon,Normal,Female,Sports and travel,33.26,5,"8,315","174,615",05/02/2019,16:10,Credit card,166.3,"4,761,904,762","8,315",4.2
598-47-9715,C,Naypyitaw,Normal,Male,Electronic accessories,84.07,4,"16,814","353,094",05/02/2019,16:54,Ewallet,336.28,"4,761,904,762","16,814",4.4
701-69-8742,B,Mandalay,Normal,Male,Sports and travel,34.37,10,"17,185","360,885",05/02/2019,10:11,Ewallet,343.7,"4,761,904,762","17,185",6.7
575-67-1508,A,Yangon,Normal,Male,Electronic accessories,38.6,1,1.93,40.53,05/02/2019,11:26,Ewallet,38.6,"4,761,904,762",1.93,6.7
541-08-3113,C,Naypyitaw,Normal,Male,Food and beverages,65.97,8,"26,388","554,148",05/02/2019,20:29,Cash,527.76,"4,761,904,762","26,388",8.4
246-11-3901,C,Naypyitaw,Normal,Female,Electronic accessories,32.8,10,16.4,344.4,05/02/2019,12:12,Cash,328,"4,761,904,762",16.4,6.2
674-15-9296,A,Yangon,Normal,Male,Sports and travel,37.14,5,"9,285","194,985",05/02/2019,13:05,Ewallet,185.7,"4,761,904,762","9,285",5
305-18-3552,B,Mandalay,Member,Male,Home and lifestyle,60.38,10,30.19,633.99,05/02/2019,16:19,Cash,603.8,"4,761,904,762",30.19,6
493-65-6248,C,Naypyitaw,Member,Female,Sports and travel,36.98,10,18.49,388.29,05/02/2019,19:48,Credit card,369.8,"4,761,904,762",18.49,7
438-01-4015,B,Mandalay,Member,Female,Sports and travel,49.49,4,"9,898","207,858",05/02/2019,15:25,Ewallet,197.96,"4,761,904,762","9,898",6.6
709-58-4068,B,Mandalay,Normal,Female,Fashion accessories,41.09,10,"20,545","431,445",05/02/2019,14:42,Cash,410.9,"4,761,904,762","20,545",7.3
795-49-7276,A,Yangon,Normal,Male,Fashion accessories,37.15,4,7.43,156.03,05/02/2019,18:59,Ewallet,148.6,"4,761,904,762",7.43,8.3
556-72-8512,C,Naypyitaw,Normal,Male,Home and lifestyle,22.96,1,"1,148","24,108",05/02/2019,20:47,Cash,22.96,"4,761,904,762","1,148",4.3
627-95-3243,B,Mandalay,Member,Female,Home and lifestyle,77.68,9,"34,956","734,076",05/02/2019,13:21,Ewallet,699.12,"4,761,904,762","34,956",9.8
686-41-0932,B,Mandalay,Normal,Female,Fashion accessories,34.7,2,3.47,72.87,05/02/2019,19:48,Ewallet,69.4,"4,761,904,762",3.47,8.2
510-09-5628,A,Yangon,Member,Female,Fashion accessories,19.66,10,9.83,206.43,05/02/2019,18:20,Credit card,196.6,"4,761,904,762",9.83,7.2
608-04-3797,B,Mandalay,Member,Female,Health and beauty,25.32,8,"10,128","212,688",05/02/2019,20:24,Ewallet,202.56,"4,761,904,762","10,128",8.7
148-82-2527,C,Naypyitaw,Member,Female,Home and lifestyle,12.12,10,6.06,127.26,05/02/2019,13:44,Credit card,121.2,"4,761,904,762",6.06,8.4
437-53-3084,B,Mandalay,Normal,Male,Fashion accessories,99.89,2,"9,989","209,769",05/02/2019,11:48,Ewallet,199.78,"4,761,904,762","9,989",7.1
632-32-4574,B,Mandalay,Normal,Male,Sports and travel,75.92,8,"30,368","637,728",05/02/2019,14:14,Cash,607.36,"4,761,904,762","30,368",5.5
556-97-7101,C,Naypyitaw,Normal,Female,Electronic accessories,63.22,2,"6,322","132,762",05/02/2019,15:51,Cash,126.44,"4,761,904,762","6,322",8.5
862-59-8517,C,Naypyitaw,Normal,Female,Food and beverages,90.24,6,"27,072","568,512",05/02/2019,11:17,Cash,541.44,"4,761,904,762","27,072",6.2
401-18-8016,B,Mandalay,Member,Female,Sports and travel,98.13,1,"49,065","1,030,365",05/02/2019,17:36,Cash,98.13,"4,761,904,762","49,065",8.9
420-18-8989,A,Yangon,Member,Female,Sports and travel,51.52,8,"20,608","432,768",05/02/2019,15:47,Cash,412.16,"4,761,904,762","20,608",9.6
277-63-2961,B,Mandalay,Member,Male,Sports and travel,73.97,1,"36,985","776,685",05/02/2019,15:53,Credit card,73.97,"4,761,904,762","36,985",5.4
573-98-8548,C,Naypyitaw,Member,Female,Fashion accessories,31.9,1,"1,595","33,495",05/02/2019,12:40,Ewallet,31.9,"4,761,904,762","1,595",9.1
620-02-2046,C,Naypyitaw,Normal,Male,Home and lifestyle,69.4,2,6.94,145.74,05/02/2019,19:48,Ewallet,138.8,"4,761,904,762",6.94,9
282-35-2475,B,Mandalay,Normal,Female,Sports and travel,93.31,2,"9,331","195,951",05/02/2019,17:53,Cash,186.62,"4,761,904,762","9,331",6.3
511-54-3087,B,Mandalay,Normal,Male,Sports and travel,88.45,1,"44,225","928,725",05/02/2019,16:36,Credit card,88.45,"4,761,904,762","44,225",9.5
726-29-6793,A,Yangon,Member,Male,Electronic accessories,24.18,8,"9,672","203,112",05/02/2019,20:54,Ewallet,193.44,"4,761,904,762","9,672",9.8
387-49-4215,B,Mandalay,Member,Female,Sports and travel,48.5,3,"7,275","152,775",05/02/2019,12:50,Cash,145.5,"4,761,904,762","7,275",6.7
862-17-9201,B,Mandalay,Normal,Female,Food and beverages,84.05,6,"25,215","529,515",05/02/2019,10:48,Credit card,504.3,"4,761,904,762","25,215",7.7
291-21-5991,B,Mandalay,Member,Male,Health and beauty,61.29,5,"153,225","3,217,725",05/02/2019,14:28,Cash,306.45,"4,761,904,762","153,225",7
602-80-9671,C,Naypyitaw,Member,Female,Home and lifestyle,15.95,6,"4,785","100,485",05/02/2019,17:15,Credit card,95.7,"4,761,904,762","4,785",5.1
347-72-6115,B,Mandalay,Member,Female,Sports and travel,90.74,7,"31,759","666,939",05/02/2019,18:03,Credit card,635.18,"4,761,904,762","31,759",6.2
209-61-0206,A,Yangon,Normal,Female,Home and lifestyle,42.91,5,"107,275","2,252,775",05/02/2019,17:29,Ewallet,214.55,"4,761,904,762","107,275",6.1
595-27-4851,A,Yangon,Normal,Female,Fashion accessories,54.28,7,"18,998","398,958",05/02/2019,18:05,Ewallet,379.96,"4,761,904,762","18,998",9.3
189-52-0236,A,Yangon,Normal,Male,Electronic accessories,99.55,7,"348,425","7,316,925",05/02/2019,12:07,Cash,696.85,"4,761,904,762","348,425",7.6
503-07-0930,C,Naypyitaw,Member,Male,Sports and travel,58.39,7,"204,365","4,291,665",05/02/2019,19:49,Credit card,408.73,"4,761,904,762","204,365",8.2
413-20-6708,C,Naypyitaw,Member,Female,Fashion accessories,51.47,1,"25,735","540,435",05/02/2019,15:52,Ewallet,51.47,"4,761,904,762","25,735",8.5
425-85-2085,B,Mandalay,Member,Male,Health and beauty,54.86,5,"13,715","288,015",05/02/2019,16:48,Ewallet,274.3,"4,761,904,762","13,715",9.8
521-18-7827,C,Naypyitaw,Member,Male,Home and lifestyle,39.39,5,"98,475","2,067,975",05/02/2019,20:46,Credit card,196.95,"4,761,904,762","98,475",8.7
220-28-1851,A,Yangon,Normal,Male,Home and lifestyle,34.73,2,"3,473","72,933",05/02/2019,18:14,Ewallet,69.46,"4,761,904,762","3,473",9.7
600-38-9738,C,Naypyitaw,Member,Male,Sports and travel,71.92,5,17.98,377.58,05/02/2019,15:05,Credit card,359.6,"4,761,904,762",17.98,4.3
734-91-1155,B,Mandalay,Normal,Female,Electronic accessories,45.71,3,"68,565","1,439,865",05/02/2019,10:34,Credit card,137.13,"4,761,904,762","68,565",7.7
451-28-5717,C,Naypyitaw,Member,Female,Home and lifestyle,83.17,6,"24,951","523,971",05/02/2019,11:23,Cash,499.02,"4,761,904,762","24,951",7.3
609-81-8548,A,Yangon,Member,Female,Home and lifestyle,37.44,6,"11,232","235,872",05/02/2019,13:55,Credit card,224.64,"4,761,904,762","11,232",5.9
133-14-7229,C,Naypyitaw,Normal,Male,Health and beauty,62.87,2,"6,287","132,027",05/02/2019,11:43,Cash,125.74,"4,761,904,762","6,287",5
534-01-4457,A,Yangon,Normal,Male,Food and beverages,81.71,6,"24,513","514,773",05/02/2019,14:36,Credit card,490.26,"4,761,904,762","24,513",8
719-89-8991,A,Yangon,Member,Female,Sports and travel,91.41,5,"228,525","4,799,025",05/02/2019,16:03,Ewallet,457.05,"4,761,904,762","228,525",7.1
286-62-6248,B,Mandalay,Normal,Male,Fashion accessories,39.21,4,"7,842","164,682",05/02/2019,20:03,Credit card,156.84,"4,761,904,762","7,842",9
339-38-9982,B,Mandalay,Member,Male,Fashion accessories,59.86,2,"5,986","125,706",05/02/2019,14:55,Ewallet,119.72,"4,761,904,762","5,986",6.7
827-44-5872,B,Mandalay,Member,Female,Food and beverages,54.36,10,27.18,570.78,05/02/2019,11:28,Credit card,543.6,"4,761,904,762",27.18,6.1
827-77-7633,A,Yangon,Normal,Male,Sports and travel,98.09,9,"441,405","9,269,505",05/02/2019,19:41,Cash,882.81,"4,761,904,762","441,405",9.3
287-83-1405,A,Yangon,Normal,Male,Health and beauty,25.43,6,"7,629","160,209",05/02/2019,19:01,Ewallet,152.58,"4,761,904,762","7,629",7
435-13-4908,A,Yangon,Member,Male,Fashion accessories,86.68,8,"34,672","728,112",05/02/2019,18:04,Credit card,693.44,"4,761,904,762","34,672",7.2
857-67-9057,B,Mandalay,Normal,Male,Electronic accessories,22.95,10,"11,475","240,975",05/02/2019,19:20,Ewallet,229.5,"4,761,904,762","11,475",8.2
236-27-1144,C,Naypyitaw,Normal,Female,Food and beverages,16.31,9,"73,395","1,541,295",05/02/2019,10:31,Ewallet,146.79,"4,761,904,762","73,395",8.4
892-05-6689,A,Yangon,Normal,Female,Home and lifestyle,28.32,5,7.08,148.68,05/02/2019,13:28,Ewallet,141.6,"4,761,904,762",7.08,6.2
583-41-4548,C,Naypyitaw,Normal,Male,Home and lifestyle,16.67,7,"58,345","1,225,245",05/02/2019,11:36,Ewallet,116.69,"4,761,904,762","58,345",7.4
339-12-4827,B,Mandalay,Member,Female,Fashion accessories,73.96,1,"3,698","77,658",05/02/2019,11:32,Credit card,73.96,"4,761,904,762","3,698",5
643-38-7867,A,Yangon,Normal,Male,Home and lifestyle,97.94,1,"4,897","102,837",05/02/2019,11:44,Ewallet,97.94,"4,761,904,762","4,897",6.9
308-81-0538,A,Yangon,Normal,Female,Fashion accessories,73.05,4,14.61,306.81,05/02/2019,17:16,Credit card,292.2,"4,761,904,762",14.61,4.9
358-88-9262,C,Naypyitaw,Member,Female,Food and beverages,87.48,6,"26,244","551,124",05/02/2019,18:43,Ewallet,524.88,"4,761,904,762","26,244",5.1
460-35-4390,A,Yangon,Normal,Male,Home and lifestyle,30.68,3,"4,602","96,642",05/02/2019,11:00,Ewallet,92.04,"4,761,904,762","4,602",9.1
343-87-0864,C,Naypyitaw,Member,Male,Health and beauty,75.88,1,"3,794","79,674",05/02/2019,10:30,Credit card,75.88,"4,761,904,762","3,794",7.1
173-50-1108,B,Mandalay,Member,Female,Sports and travel,20.18,4,"4,036","84,756",05/02/2019,12:14,Credit card,80.72,"4,761,904,762","4,036",5
243-47-2663,C,Naypyitaw,Member,Male,Electronic accessories,18.77,6,"5,631","118,251",05/02/2019,16:43,Credit card,112.62,"4,761,904,762","5,631",5.5
841-18-8232,B,Mandalay,Normal,Female,Food and beverages,71.2,1,3.56,74.76,05/02/2019,20:40,Credit card,71.2,"4,761,904,762",3.56,9.2
701-23-5550,B,Mandalay,Member,Male,Home and lifestyle,38.81,4,"7,762","163,002",05/02/2019,13:40,Ewallet,155.24,"4,761,904,762","7,762",4.9
647-50-1224,A,Yangon,Normal,Female,Fashion accessories,29.42,10,14.71,308.91,05/02/2019,16:23,Ewallet,294.2,"4,761,904,762",14.71,8.9
541-48-8554,A,Yangon,Normal,Male,Sports and travel,60.95,9,"274,275","5,759,775",05/02/2019,12:08,Credit card,548.55,"4,761,904,762","274,275",6
539-21-7227,B,Mandalay,Normal,Female,Sports and travel,51.54,5,"12,885","270,585",05/02/2019,17:45,Cash,257.7,"4,761,904,762","12,885",4.2
213-32-1216,A,Yangon,Normal,Female,Electronic accessories,66.06,6,"19,818","416,178",05/02/2019,10:28,Cash,396.36,"4,761,904,762","19,818",7.3
747-58-7183,B,Mandalay,Normal,Male,Fashion accessories,57.27,3,"85,905","1,804,005",05/02/2019,20:31,Ewallet,171.81,"4,761,904,762","85,905",6.5
582-52-8065,B,Mandalay,Normal,Female,Fashion accessories,54.31,9,"244,395","5,132,295",05/02/2019,10:49,Cash,488.79,"4,761,904,762","244,395",8.9
210-57-1719,B,Mandalay,Normal,Female,Health and beauty,58.24,9,"26,208","550,368",05/02/2019,12:34,Cash,524.16,"4,761,904,762","26,208",9.7
399-69-4630,C,Naypyitaw,Normal,Male,Electronic accessories,22.21,6,"6,663","139,923",05/02/2019,10:23,Credit card,133.26,"4,761,904,762","6,663",8.6
134-75-2619,A,Yangon,Member,Male,Electronic accessories,19.32,7,"6,762","142,002",05/02/2019,18:51,Cash,135.24,"4,761,904,762","6,762",6.9
356-44-8813,B,Mandalay,Normal,Male,Home and lifestyle,37.48,3,"5,622","118,062",05/02/2019,13:45,Credit card,112.44,"4,761,904,762","5,622",7.7
198-66-9832,B,Mandalay,Member,Female,Fashion accessories,72.04,2,"7,204","151,284",05/02/2019,19:38,Cash,144.08,"4,761,904,762","7,204",9.5
283-26-5248,C,Naypyitaw,Member,Female,Food and beverages,98.52,10,49.26,1034.46,05/02/2019,20:23,Ewallet,985.2,"4,761,904,762",49.26,4.5
712-39-0363,A,Yangon,Member,Male,Food and beverages,41.66,6,"12,498","262,458",05/02/2019,15:24,Ewallet,249.96,"4,761,904,762","12,498",5.6
218-59-9410,A,Yangon,Member,Female,Home and lifestyle,72.42,3,"10,863","228,123",05/02/2019,16:54,Ewallet,217.26,"4,761,904,762","10,863",8.2
174-75-0888,B,Mandalay,Normal,Male,Electronic accessories,21.58,9,"9,711","203,931",05/02/2019,12:32,Cash,194.22,"4,761,904,762","9,711",7.3
866-99-7614,C,Naypyitaw,Normal,Male,Food and beverages,89.2,10,44.6,936.6,05/02/2019,15:42,Credit card,892,"4,761,904,762",44.6,4.4
134-54-4720,B,Mandalay,Normal,Female,Electronic accessories,42.42,8,"16,968","356,328",05/02/2019,13:58,Ewallet,339.36,"4,761,904,762","16,968",5.7
760-90-2357,A,Yangon,Member,Male,Electronic accessories,74.51,6,"22,353","469,413",05/02/2019,15:08,Ewallet,447.06,"4,761,904,762","22,353",5
514-37-2845,B,Mandalay,Normal,Male,Fashion accessories,99.25,2,"9,925","208,425",05/02/2019,13:02,Cash,198.5,"4,761,904,762","9,925",9
698-98-5964,A,Yangon,Normal,Female,Food and beverages,81.21,10,"40,605","852,705",05/02/2019,13:01,Credit card,812.1,"4,761,904,762","40,605",6.3
718-57-9773,C,Naypyitaw,Normal,Female,Sports and travel,49.33,10,"24,665","517,965",05/02/2019,16:40,Credit card,493.3,"4,761,904,762","24,665",9.4
651-88-7328,A,Yangon,Normal,Female,Fashion accessories,65.74,9,"29,583","621,243",05/02/2019,13:55,Cash,591.66,"4,761,904,762","29,583",7.7
241-11-2261,B,Mandalay,Normal,Female,Fashion accessories,79.86,7,"27,951","586,971",05/02/2019,10:33,Credit card,559.02,"4,761,904,762","27,951",5.5
408-26-9866,C,Naypyitaw,Normal,Female,Sports and travel,73.98,7,"25,893","543,753",05/02/2019,16:42,Ewallet,517.86,"4,761,904,762","25,893",4.1
834-83-1826,B,Mandalay,Member,Female,Home and lifestyle,82.04,5,20.51,430.71,05/02/2019,17:16,Credit card,410.2,"4,761,904,762",20.51,7.6
343-61-3544,B,Mandalay,Member,Male,Sports and travel,26.67,10,"13,335","280,035",05/02/2019,11:48,Cash,266.7,"4,761,904,762","13,335",8.6
239-48-4278,A,Yangon,Member,Male,Food and beverages,10.13,7,"35,455","744,555",05/02/2019,19:35,Ewallet,70.91,"4,761,904,762","35,455",8.3
355-34-6244,B,Mandalay,Normal,Male,Food and beverages,72.39,2,"7,239","152,019",05/02/2019,19:55,Credit card,144.78,"4,761,904,762","7,239",8.1
550-84-8664,A,Yangon,Normal,Male,Sports and travel,85.91,5,"214,775","4,510,275",05/02/2019,14:33,Credit card,429.55,"4,761,904,762","214,775",8.6
339-96-8318,B,Mandalay,Member,Male,Fashion accessories,81.31,7,"284,585","5,976,285",05/02/2019,19:49,Ewallet,569.17,"4,761,904,762","284,585",6.3
458-61-0011,B,Mandalay,Normal,Male,Food and beverages,60.3,4,12.06,253.26,05/02/2019,18:43,Cash,241.2,"4,761,904,762",12.06,5.8
592-34-6155,C,Naypyitaw,Normal,Male,Food and beverages,31.77,4,"6,354","133,434",05/02/2019,14:43,Ewallet,127.08,"4,761,904,762","6,354",6.2
797-88-0493,A,Yangon,Normal,Female,Health and beauty,64.27,4,"12,854","269,934",05/02/2019,13:54,Cash,257.08,"4,761,904,762","12,854",7.7
207-73-1363,B,Mandalay,Normal,Male,Health and beauty,69.51,2,"6,951","145,971",05/02/2019,12:15,Ewallet,139.02,"4,761,904,762","6,951",8.1
390-31-6381,C,Naypyitaw,Normal,Male,Food and beverages,27.22,3,"4,083","85,743",05/02/2019,12:37,Cash,81.66,"4,761,904,762","4,083",7.3
443-82-0585,A,Yangon,Member,Female,Health and beauty,77.68,4,"15,536","326,256",05/02/2019,19:54,Cash,310.72,"4,761,904,762","15,536",8.4
339-18-7061,C,Naypyitaw,Member,Female,Fashion accessories,92.98,2,"9,298","195,258",05/02/2019,15:06,Credit card,185.96,"4,761,904,762","9,298",8
359-90-3665,B,Mandalay,Member,Female,Fashion accessories,18.08,4,"3,616","75,936",05/02/2019,18:03,Credit card,72.32,"4,761,904,762","3,616",9.5
375-72-3056,B,Mandalay,Normal,Male,Sports and travel,63.06,3,"9,459","198,639",05/02/2019,15:58,Ewallet,189.18,"4,761,904,762","9,459",7
127-47-6963,A,Yangon,Normal,Male,Health and beauty,51.71,4,"10,342","217,182",05/02/2019,13:53,Credit card,206.84,"4,761,904,762","10,342",9.8
278-86-2735,A,Yangon,Normal,Female,Food and beverages,52.34,3,"7,851","164,871",05/02/2019,14:03,Cash,157.02,"4,761,904,762","7,851",9.2
695-28-6250,A,Yangon,Normal,Female,Sports and travel,43.06,5,"10,765","226,065",05/02/2019,16:38,Ewallet,215.3,"4,761,904,762","10,765",7.7
379-17-6588,C,Naypyitaw,Normal,Male,Fashion accessories,59.61,10,"29,805","625,905",05/02/2019,11:07,Cash,596.1,"4,761,904,762","29,805",5.3
227-50-3718,A,Yangon,Normal,Male,Health and beauty,14.62,5,"3,655","76,755",05/02/2019,12:23,Cash,73.1,"4,761,904,762","3,655",4.4
302-15-2162,C,Naypyitaw,Member,Male,Health and beauty,46.53,6,"13,959","293,139",05/02/2019,10:54,Credit card,279.18,"4,761,904,762","13,959",4.3
788-07-8452,C,Naypyitaw,Member,Female,Home and lifestyle,24.24,7,"8,484","178,164",05/02/2019,17:38,Ewallet,169.68,"4,761,904,762","8,484",9.4
560-49-6611,A,Yangon,Member,Female,Sports and travel,45.58,1,"2,279","47,859",05/02/2019,14:13,Cash,45.58,"4,761,904,762","2,279",9.8
880-35-0356,A,Yangon,Member,Female,Sports and travel,75.2,3,11.28,236.88,05/02/2019,11:51,Ewallet,225.6,"4,761,904,762",11.28,4.8
585-11-6748,B,Mandalay,Member,Male,Sports and travel,96.8,3,14.52,304.92,05/02/2019,13:05,Cash,290.4,"4,761,904,762",14.52,5.3
470-31-3286,B,Mandalay,Normal,Male,Health and beauty,14.82,3,"2,223","46,683",05/02/2019,11:30,Credit card,44.46,"4,761,904,762","2,223",8.7
152-68-2907,A,Yangon,Normal,Male,Food and beverages,52.2,3,7.83,164.43,05/02/2019,13:30,Credit card,156.6,"4,761,904,762",7.83,9.5
123-35-4896,C,Naypyitaw,Normal,Female,Sports and travel,46.66,9,"20,997","440,937",05/02/2019,19:11,Ewallet,419.94,"4,761,904,762","20,997",5.3
